Source,Type_Code,Inventaire,BMS,latitude,longitude
QBBA_JAN2021,B2,Presentiel,OUI,50.1321373,-74.50415802
QBBA_JAN2021,B2,Presentiel,OUI,50.13249588,-67.27424622
QBBA_JAN2021,B2,Presentiel,OUI,50.13274384,-70.49300385
QBBA_JAN2021,B2,Presentiel,OUI,50.13313293,-74.49726105
QBBA_JAN2021,B2,Presentiel,OUI,50.13399124,-70.49098206
QBBA_JAN2021,B2,Presentiel,OUI,50.13433075,-77.58911896
QBBA_JAN2021,B2,Presentiel,OUI,50.13443375,-76.68928528
QBBA_JAN2021,B2,Presentiel,OUI,50.13455963,-67.23923492
QBBA_JAN2021,B2,Presentiel,OUI,50.13459015,-66.69187927
QBBA_JAN2021,B2,Presentiel,OUI,50.13466644,-69.38581848
QBBA_JAN2021,B2,Presentiel,OUI,50.1348381,-76.74459839
QBBA_JAN2021,B2,Presentiel,OUI,50.13492203,-67.97108459
QBBA_JAN2021,B2,Presentiel,OUI,50.13499832,-74.48396301
QBBA_JAN2021,B2,Presentiel,OUI,50.13529587,-67.24272919
QBBA_JAN2021,B2,Presentiel,OUI,50.13589859,-68.15300751
QBBA_JAN2021,B2,Presentiel,OUI,50.13597488,-74.47709656
QBBA_JAN2021,B2,Presentiel,OUI,50.13612747,-71.4280777
QBBA_JAN2021,B2,Presentiel,OUI,50.13615417,-61.7378006
QBBA_JAN2021,B2,Presentiel,OUI,50.13645554,-66.66675568
QBBA_JAN2021,B2,Presentiel,OUI,50.13645554,-66.66675568
QBBA_JAN2021,B2,Presentiel,OUI,50.13665009,-76.7396698
QBBA_JAN2021,B2,Presentiel,OUI,50.13687134,-77.59131622
QBBA_JAN2021,B2,Presentiel,OUI,50.13695145,-74.4702301
QBBA_JAN2021,B2,Presentiel,OUI,50.13698196,-67.23890686
QBBA_JAN2021,B2,Presentiel,OUI,50.13720703,-76.69093323
QBBA_JAN2021,B2,Presentiel,OUI,50.13722229,-68.39321899
QBBA_JAN2021,B2,Presentiel,OUI,50.13745117,-66.6635437
QBBA_JAN2021,B2,Presentiel,OUI,50.13745117,-66.6635437
QBBA_JAN2021,B2,Presentiel,OUI,50.13765717,-67.2424469
QBBA_JAN2021,B2,Presentiel,OUI,50.1377182,-74.4633255
QBBA_JAN2021,B2,Presentiel,OUI,50.13781357,-67.15467072
QBBA_JAN2021,B2,Presentiel,OUI,50.13828659,-66.66893005
QBBA_JAN2021,B2,Presentiel,OUI,50.13828659,-66.66893005
QBBA_JAN2021,B2,Presentiel,OUI,50.13837814,-61.73139191
QBBA_JAN2021,B2,Presentiel,OUI,50.13840866,-67.97561646
QBBA_JAN2021,B2,Presentiel,OUI,50.13900375,-66.69075775
QBBA_JAN2021,B2,Presentiel,OUI,50.13924408,-67.10224152
QBBA_JAN2021,B2,Presentiel,OUI,50.1394043,-77.59349823
QBBA_JAN2021,B2,Presentiel,OUI,50.1397171,-66.66399384
QBBA_JAN2021,B2,Presentiel,OUI,50.1397171,-66.66399384
QBBA_JAN2021,B2,Presentiel,OUI,50.14020157,-74.45182037
QBBA_JAN2021,B2,Presentiel,OUI,50.14035416,-66.65901947
QBBA_JAN2021,B2,Presentiel,OUI,50.14039993,-68.12566376
QBBA_JAN2021,B2,Presentiel,OUI,50.14043045,-67.13048553
QBBA_JAN2021,B2,Presentiel,OUI,50.14057922,-76.73175049
QBBA_JAN2021,B2,Presentiel,OUI,50.14082336,-76.69327545
QBBA_JAN2021,B2,Presentiel,OUI,50.14170049,-69.38020537
QBBA_JAN2021,B2,Presentiel,OUI,50.14173889,-61.72284698
QBBA_JAN2021,B2,Presentiel,OUI,50.14189529,-77.59557343
QBBA_JAN2021,B2,Presentiel,OUI,50.14189911,-68.39344025
QBBA_JAN2021,B2,Presentiel,OUI,50.14226913,-66.65711975
QBBA_JAN2021,B2,Presentiel,OUI,50.14235306,-67.24196625
QBBA_JAN2021,B2,Presentiel,OUI,50.14237595,-66.68583679
QBBA_JAN2021,B2,Presentiel,OUI,50.14252472,-67.97847748
QBBA_JAN2021,B2,Presentiel,OUI,50.14276505,-67.24713135
QBBA_JAN2021,B2,Presentiel,OUI,50.14281845,-70.49315643
QBBA_JAN2021,B2,Presentiel,OUI,50.1428299,-74.45615387
QBBA_JAN2021,B2,Presentiel,OUI,50.14302444,-66.6607666
QBBA_JAN2021,B2,Presentiel,OUI,50.14376831,-74.44747925
QBBA_JAN2021,B2,Presentiel,OUI,50.14390564,-71.42662811
QBBA_JAN2021,B2,Presentiel,OUI,50.14392964,-70.49179603
QBBA_JAN2021,B2,Presentiel,OUI,50.14452744,-77.59771729
QBBA_JAN2021,B2,Presentiel,OUI,50.14466476,-67.24198151
QBBA_JAN2021,B2,Presentiel,OUI,50.14473343,-61.71633148
QBBA_JAN2021,B2,Presentiel,OUI,50.14477158,-67.24552155
QBBA_JAN2021,B2,Presentiel,OUI,50.14509964,-76.69606781
QBBA_JAN2021,B2,Presentiel,OUI,50.14540482,-76.72196198
QBBA_JAN2021,B2,Presentiel,OUI,50.14554214,-69.35720062
QBBA_JAN2021,B2,Presentiel,OUI,50.14554214,-67.96582031
QBBA_JAN2021,B2,Presentiel,OUI,50.14665222,-68.13344574
QBBA_JAN2021,B2,Presentiel,OUI,50.14680862,-68.39309692
QBBA_JAN2021,B2,Presentiel,OUI,50.14733887,-70.4933548
QBBA_JAN2021,B2,Presentiel,OUI,50.14743199,-73.74751322
QBBA_JAN2021,B2,Presentiel,OUI,50.14747238,-74.44297791
QBBA_JAN2021,B2,Presentiel,OUI,50.14756775,-61.7057724
QBBA_JAN2021,B2,Presentiel,OUI,50.147789,-68.14933777
QBBA_JAN2021,B2,Presentiel,OUI,50.14834595,-74.44864655
QBBA_JAN2021,B2,Presentiel,OUI,50.14869308,-67.96513367
QBBA_JAN2021,B2,Presentiel,OUI,50.14875793,-67.15553284
QBBA_JAN2021,B2,Presentiel,OUI,50.14886291,-69.35939304
QBBA_JAN2021,B2,Presentiel,OUI,50.14917374,-67.13703156
QBBA_JAN2021,B2,Presentiel,OUI,50.14971542,-68.38666534
QBBA_JAN2021,B2,Presentiel,OUI,50.14987946,-67.98027039
QBBA_JAN2021,B2,Presentiel,OUI,50.14992905,-74.4602356
QBBA_JAN2021,B2,Presentiel,OUI,50.14995193,-74.45235443
QBBA_JAN2021,B2,Presentiel,OUI,50.14998245,-76.71286011
QBBA_JAN2021,B2,Presentiel,OUI,50.15013123,-74.46542358
QBBA_JAN2021,B2,Presentiel,OUI,50.15061188,-76.71714783
QBBA_JAN2021,B2,Presentiel,OUI,50.1508255,-67.14358521
QBBA_JAN2021,B2,Presentiel,OUI,50.15083694,-68.37804413
QBBA_JAN2021,B2,Presentiel,OUI,50.15124893,-74.45624542
QBBA_JAN2021,B2,Presentiel,OUI,50.15125275,-71.42362976
QBBA_JAN2021,B2,Presentiel,OUI,50.15200043,-67.98306274
QBBA_JAN2021,B2,Presentiel,OUI,50.1521225,-76.70904541
QBBA_JAN2021,B2,Presentiel,OUI,50.15270233,-67.1569519
QBBA_JAN2021,B2,Presentiel,OUI,50.15276337,-68.38132477
QBBA_JAN2021,B2,Presentiel,OUI,50.15280151,-61.66216278
QBBA_JAN2021,B2,Presentiel,OUI,50.1529007,-69.38918304
QBBA_JAN2021,B2,Presentiel,OUI,50.15293503,-61.64333344
QBBA_JAN2021,B2,Presentiel,OUI,50.15299225,-61.63599396
QBBA_JAN2021,B2,Presentiel,OUI,50.15314102,-70.49251556
QBBA_JAN2021,B2,Presentiel,OUI,50.15330887,-66.63548279
QBBA_JAN2021,B2,Presentiel,OUI,50.15333939,-70.4964447
QBBA_JAN2021,B2,Presentiel,OUI,50.15376287,-73.7889659
QBBA_JAN2021,B2,Presentiel,OUI,50.15401459,-61.62864685
QBBA_JAN2021,B2,Presentiel,OUI,50.15430069,-66.53196716
QBBA_JAN2021,B2,Presentiel,OUI,50.15464783,-73.74874878
QBBA_JAN2021,B2,Presentiel,OUI,50.15467834,-61.68550491
QBBA_JAN2021,B2,Presentiel,OUI,50.15515518,-70.49538422
QBBA_JAN2021,B2,Presentiel,OUI,50.1557045,-71.42544556
QBBA_JAN2021,B2,Presentiel,OUI,50.15575027,-68.12093353
QBBA_JAN2021,B2,Presentiel,OUI,50.15623474,-66.53022003
QBBA_JAN2021,B2,Presentiel,OUI,50.15625763,-73.75544739
QBBA_JAN2021,B2,Presentiel,OUI,50.15690231,-68.37815094
QBBA_JAN2021,B2,Presentiel,OUI,50.15708542,-68.09908295
QBBA_JAN2021,B2,Presentiel,OUI,50.15713882,-67.99673462
QBBA_JAN2021,B2,Presentiel,OUI,50.15719223,-66.53379822
QBBA_JAN2021,B2,Presentiel,OUI,50.15781021,-73.76911926
QBBA_JAN2021,B2,Presentiel,OUI,50.1579895,-73.76205444
QBBA_JAN2021,B2,Presentiel,OUI,50.15800476,-68.14915466
QBBA_JAN2021,B2,Presentiel,OUI,50.15824509,-73.78335571
QBBA_JAN2021,B2,Presentiel,OUI,50.15867615,-66.53670502
QBBA_JAN2021,B2,Presentiel,OUI,50.15877914,-66.53312683
QBBA_JAN2021,B2,Presentiel,OUI,50.15884781,-68.39258575
QBBA_JAN2021,B2,Presentiel,OUI,50.15887833,-73.79057312
QBBA_JAN2021,B2,Presentiel,OUI,50.15943527,-76.69681549
QBBA_JAN2021,B2,Presentiel,OUI,50.15971375,-70.49673462
QBBA_JAN2021,B2,Presentiel,OUI,50.1599235,-73.80981093
QBBA_JAN2021,B2,Presentiel,OUI,50.16001511,-71.4283905
QBBA_JAN2021,B2,Presentiel,OUI,50.16002274,-73.79788971
QBBA_JAN2021,B2,Presentiel,OUI,50.16038895,-61.62158966
QBBA_JAN2021,B2,Presentiel,OUI,50.16093063,-70.49227142
QBBA_JAN2021,B2,Presentiel,OUI,50.16106033,-68.38420105
QBBA_JAN2021,B2,Presentiel,OUI,50.16165543,-76.68222046
QBBA_JAN2021,B2,Presentiel,OUI,50.16169739,-73.80472565
QBBA_JAN2021,B2,Presentiel,OUI,50.16181564,-66.53890991
QBBA_JAN2021,B2,Presentiel,OUI,50.16330338,-68.37807465
QBBA_JAN2021,B2,Presentiel,OUI,50.16334534,-69.36126709
QBBA_JAN2021,B2,Presentiel,OUI,50.16383362,-73.87708282
QBBA_JAN2021,B2,Presentiel,OUI,50.16461563,-70.49518585
QBBA_JAN2021,B2,Presentiel,OUI,50.16486359,-71.4347229
QBBA_JAN2021,B2,Presentiel,OUI,50.16554642,-61.62052917
QBBA_JAN2021,B2,Presentiel,OUI,50.16560745,-76.69792938
QBBA_JAN2021,B2,Presentiel,OUI,50.1657753,-73.80827332
QBBA_JAN2021,B2,Presentiel,OUI,50.16580582,-68.15206909
QBBA_JAN2021,B2,Presentiel,OUI,50.16609192,-68.02700043
QBBA_JAN2021,B2,Presentiel,OUI,50.16664124,-73.87146759
QBBA_JAN2021,B2,Presentiel,OUI,50.16726685,-61.61394119
QBBA_JAN2021,B2,Presentiel,OUI,50.16726685,-76.70007324
QBBA_JAN2021,B2,Presentiel,OUI,50.16767502,-68.02266693
QBBA_JAN2021,B2,Presentiel,OUI,50.16778564,-66.53242493
QBBA_JAN2021,B2,Presentiel,OUI,50.1679306,-68.0447464
QBBA_JAN2021,B2,Presentiel,OUI,50.16810608,-66.54759979
QBBA_JAN2021,B2,Presentiel,OUI,50.16898346,-70.49337006
QBBA_JAN2021,B2,Presentiel,OUI,50.16947937,-69.40764618
QBBA_JAN2021,B2,Presentiel,OUI,50.16970062,-70.49642181
QBBA_JAN2021,B2,Presentiel,OUI,50.17005539,-68.15168762
QBBA_JAN2021,B2,Presentiel,OUI,50.17008209,-68.11640167
QBBA_JAN2021,B2,Presentiel,OUI,50.17048264,-73.80825806
QBBA_JAN2021,B2,Presentiel,OUI,50.17139816,-70.48906708
QBBA_JAN2021,B2,Presentiel,OUI,50.17208099,-69.31246948
QBBA_JAN2021,B2,Presentiel,OUI,50.17243958,-71.44625854
QBBA_JAN2021,B2,Presentiel,OUI,50.17312241,-68.05941772
QBBA_JAN2021,B2,Presentiel,OUI,50.17317581,-66.53634644
QBBA_JAN2021,B2,Presentiel,OUI,50.1734848,-70.49172211
QBBA_JAN2021,B2,Presentiel,OUI,50.17350769,-66.5401001
QBBA_JAN2021,B2,Presentiel,OUI,50.17422104,-61.60813904
QBBA_JAN2021,B2,Presentiel,OUI,50.17498016,-73.80596161
QBBA_JAN2021,B2,Presentiel,OUI,50.17504883,-69.33448792
QBBA_JAN2021,B2,Presentiel,OUI,50.17528152,-77.0852356
QBBA_JAN2021,B2,Presentiel,OUI,50.17549515,-66.53707123
QBBA_JAN2021,B2,Presentiel,OUI,50.17559052,-69.40939331
QBBA_JAN2021,B2,Presentiel,OUI,50.17692947,-66.5351181
QBBA_JAN2021,B2,Presentiel,OUI,50.17767715,-66.53856659
QBBA_JAN2021,B2,Presentiel,OUI,50.1781311,-70.49259186
QBBA_JAN2021,B2,Presentiel,OUI,50.17816544,-69.32927704
QBBA_JAN2021,B2,Presentiel,OUI,50.17830658,-69.41513824
QBBA_JAN2021,B2,Presentiel,OUI,50.17866516,-66.53768921
QBBA_JAN2021,B2,Presentiel,OUI,50.17919922,-61.60612869
QBBA_JAN2021,B2,Presentiel,OUI,50.17975235,-77.08728027
QBBA_JAN2021,B2,Presentiel,OUI,50.17989731,-68.15571594
QBBA_JAN2021,B2,Presentiel,OUI,50.18035507,-66.54013824
QBBA_JAN2021,B2,Presentiel,OUI,50.18070602,-73.81013489
QBBA_JAN2021,B2,Presentiel,OUI,50.18085098,-66.54190826
QBBA_JAN2021,B2,Presentiel,OUI,50.18146133,-68.11435699
QBBA_JAN2021,B2,Presentiel,OUI,50.18373489,-68.02114868
QBBA_JAN2021,B2,Presentiel,OUI,50.18452454,-77.08947754
QBBA_JAN2021,B2,Presentiel,OUI,50.18516922,-73.56751251
QBBA_JAN2021,B2,Presentiel,OUI,50.18546677,-66.53902435
QBBA_JAN2021,B2,Presentiel,OUI,50.18558121,-66.54319
QBBA_JAN2021,B2,Presentiel,OUI,50.18600082,-66.53495789
QBBA_JAN2021,B2,Presentiel,OUI,50.18766403,-61.78641891
QBBA_JAN2021,B2,Presentiel,OUI,50.18805695,-61.82456589
QBBA_JAN2021,B2,Presentiel,OUI,50.18814087,-71.03321838
QBBA_JAN2021,B2,Presentiel,OUI,50.18828519,-73.55841759
QBBA_JAN2021,B2,Presentiel,OUI,50.1883049,-66.62791443
QBBA_JAN2021,B2,Presentiel,OUI,50.18842697,-66.54419708
QBBA_JAN2021,B2,Presentiel,OUI,50.18886185,-77.09146118
QBBA_JAN2021,B2,Presentiel,OUI,50.18896484,-66.56893921
QBBA_JAN2021,B2,Presentiel,OUI,50.18907547,-61.75260162
QBBA_JAN2021,B2,Presentiel,OUI,50.18937683,-61.81684113
QBBA_JAN2021,B2,Presentiel,OUI,50.18964005,-71.45211029
QBBA_JAN2021,B2,Presentiel,OUI,50.18977737,-66.54119873
QBBA_JAN2021,B2,Presentiel,OUI,50.18996048,-73.56380463
QBBA_JAN2021,B2,Presentiel,OUI,50.19005966,-66.62433624
QBBA_JAN2021,B2,Presentiel,OUI,50.19033432,-66.62806702
QBBA_JAN2021,B2,Presentiel,OUI,50.19050217,-66.57181549
QBBA_JAN2021,B2,Presentiel,OUI,50.19066238,-66.5376358
QBBA_JAN2021,B2,Presentiel,OUI,50.19072723,-70.4981842
QBBA_JAN2021,B2,Presentiel,OUI,50.19098282,-71.02968597
QBBA_JAN2021,B2,Presentiel,OUI,50.19129944,-66.09539795
QBBA_JAN2021,B2,Presentiel,OUI,50.19142151,-66.08837128
QBBA_JAN2021,B2,Presentiel,OUI,50.19179535,-66.10266876
QBBA_JAN2021,B2,Presentiel,OUI,50.1921196,-66.57561493
QBBA_JAN2021,B2,Presentiel,OUI,50.19228745,-66.08142853
QBBA_JAN2021,B2,Presentiel,OUI,50.19247818,-66.15907288
QBBA_JAN2021,B2,Presentiel,OUI,50.19290161,-66.53834534
QBBA_JAN2021,B2,Presentiel,OUI,50.19300461,-66.54785156
QBBA_JAN2021,B2,Presentiel,OUI,50.19309998,-70.50100708
QBBA_JAN2021,B2,Presentiel,OUI,50.19330597,-66.1095047
QBBA_JAN2021,B2,Presentiel,OUI,50.1933403,-77.09336853
QBBA_JAN2021,B2,Presentiel,OUI,50.1937294,-74.11927032
QBBA_JAN2021,B2,Presentiel,OUI,50.19416046,-66.11641693
QBBA_JAN2021,B2,Presentiel,OUI,50.194561,-73.56329346
QBBA_JAN2021,B2,Presentiel,OUI,50.19484329,-66.57518005
QBBA_JAN2021,B2,Presentiel,OUI,50.19562149,-71.03238678
QBBA_JAN2021,B2,Presentiel,OUI,50.19581985,-66.56840515
QBBA_JAN2021,B2,Presentiel,OUI,50.19584274,-70.50176239
QBBA_JAN2021,B2,Presentiel,OUI,50.195961,-66.57209778
QBBA_JAN2021,B2,Presentiel,OUI,50.19643514,-73.55633665
QBBA_JAN2021,B2,Presentiel,OUI,50.19659805,-67.33914948
QBBA_JAN2021,B2,Presentiel,OUI,50.19704056,-66.15912628
QBBA_JAN2021,B2,Presentiel,OUI,50.19720459,-66.60614014
QBBA_JAN2021,B2,Presentiel,OUI,50.19723892,-66.12906647
QBBA_JAN2021,B2,Presentiel,OUI,50.19771957,-77.09508514
QBBA_JAN2021,B2,Presentiel,OUI,50.19796371,-66.13632202
QBBA_JAN2021,B2,Presentiel,OUI,50.19804001,-66.59434509
QBBA_JAN2021,B2,Presentiel,OUI,50.19820023,-68.80462646
QBBA_JAN2021,B2,Presentiel,OUI,50.19913864,-73.56360626
QBBA_JAN2021,B2,Presentiel,OUI,50.19973373,-75.49791718
QBBA_JAN2021,B2,Presentiel,OUI,50.19982529,-68.82707214
QBBA_JAN2021,B2,Presentiel,OUI,50.19994354,-66.61508942
QBBA_JAN2021,B2,Presentiel,OUI,50.20040512,-61.8266449
QBBA_JAN2021,B2,Presentiel,OUI,50.20069885,-66.55270386
QBBA_JAN2021,B2,Presentiel,OUI,50.20141983,-66.38402557
QBBA_JAN2021,B2,Presentiel,OUI,50.20143127,-66.14442444
QBBA_JAN2021,B2,Presentiel,OUI,50.20210266,-77.09681702
QBBA_JAN2021,B2,Presentiel,OUI,50.20228195,-74.11217499
QBBA_JAN2021,B2,Presentiel,OUI,50.20228195,-74.11217499
QBBA_JAN2021,B2,Presentiel,OUI,50.20363617,-61.82136917
QBBA_JAN2021,B2,Presentiel,OUI,50.2036438,-75.00011444
QBBA_JAN2021,B2,Presentiel,OUI,50.20375443,-73.56374359
QBBA_JAN2021,B2,Presentiel,OUI,50.20411682,-70.49840546
QBBA_JAN2021,B2,Presentiel,OUI,50.20415115,-66.56513977
QBBA_JAN2021,B2,Presentiel,OUI,50.20418167,-66.35272217
QBBA_JAN2021,B2,Presentiel,OUI,50.20423889,-66.31689453
QBBA_JAN2021,B2,Presentiel,OUI,50.20428085,-75.00489044
QBBA_JAN2021,B2,Presentiel,OUI,50.20508194,-66.30979919
QBBA_JAN2021,B2,Presentiel,OUI,50.20520782,-66.56277466
QBBA_JAN2021,B2,Presentiel,OUI,50.20578003,-67.34905243
QBBA_JAN2021,B2,Presentiel,OUI,50.2057991,-66.38998413
QBBA_JAN2021,B2,Presentiel,OUI,50.20599365,-74.10842133
QBBA_JAN2021,B2,Presentiel,OUI,50.20662689,-61.82668304
QBBA_JAN2021,B2,Presentiel,OUI,50.20750809,-66.32957458
QBBA_JAN2021,B2,Presentiel,OUI,50.20751953,-66.17526245
QBBA_JAN2021,B2,Presentiel,OUI,50.20759583,-66.28253174
QBBA_JAN2021,B2,Presentiel,OUI,50.20787811,-75.00778961
QBBA_JAN2021,B2,Presentiel,OUI,50.20804596,-71.45887756
QBBA_JAN2021,B2,Presentiel,OUI,50.20858765,-68.84185028
QBBA_JAN2021,B2,Presentiel,OUI,50.20866394,-67.35456848
QBBA_JAN2021,B2,Presentiel,OUI,50.20866776,-77.09938812
QBBA_JAN2021,B2,Presentiel,OUI,50.20889664,-66.32266998
QBBA_JAN2021,B2,Presentiel,OUI,50.20925522,-66.20726013
QBBA_JAN2021,B2,Presentiel,OUI,50.20960999,-66.27322388
QBBA_JAN2021,B2,Presentiel,OUI,50.2099762,-66.56240082
QBBA_JAN2021,B2,Presentiel,OUI,50.21001053,-74.11936188
QBBA_JAN2021,B2,Presentiel,OUI,50.21007538,-70.49164581
QBBA_JAN2021,B2,Presentiel,OUI,50.21054077,-74.11482239
QBBA_JAN2021,B2,Presentiel,OUI,50.21065521,-71.47156525
QBBA_JAN2021,B2,Presentiel,OUI,50.21068192,-67.36118317
QBBA_JAN2021,B2,Presentiel,OUI,50.21087265,-71.13200378
QBBA_JAN2021,B2,Presentiel,OUI,50.21097946,-74.10978699
QBBA_JAN2021,B2,Presentiel,OUI,50.21101761,-75.01036072
QBBA_JAN2021,B2,Presentiel,OUI,50.21143341,-66.31684113
QBBA_JAN2021,B2,Presentiel,OUI,50.21181107,-74.10583496
QBBA_JAN2021,B2,Presentiel,OUI,50.21195984,-66.26690674
QBBA_JAN2021,B2,Presentiel,OUI,50.21196365,-73.56266785
QBBA_JAN2021,B2,Presentiel,OUI,50.21222305,-68.82252502
QBBA_JAN2021,B2,Presentiel,OUI,50.21257019,-66.55480194
QBBA_JAN2021,B2,Presentiel,OUI,50.21263504,-73.24362183
QBBA_JAN2021,B2,Presentiel,OUI,50.21270752,-74.09925842
QBBA_JAN2021,B2,Presentiel,OUI,50.21305847,-66.22372437
QBBA_JAN2021,B2,Presentiel,OUI,50.21312332,-70.49448395
QBBA_JAN2021,B2,Presentiel,OUI,50.21318054,-70.49446106
QBBA_JAN2021,B2,Presentiel,OUI,50.21338654,-71.03126526
QBBA_JAN2021,B2,Presentiel,OUI,50.21343231,-73.27149963
QBBA_JAN2021,B2,Presentiel,OUI,50.21350098,-75.49848175
QBBA_JAN2021,B2,Presentiel,OUI,50.21383286,-66.24679565
QBBA_JAN2021,B2,Presentiel,OUI,50.2138437,-71.02730342
QBBA_JAN2021,B2,Presentiel,OUI,50.21390221,-71.03937478
QBBA_JAN2021,B2,Presentiel,OUI,50.21422195,-67.36778259
QBBA_JAN2021,B2,Presentiel,OUI,50.21432495,-66.30952454
QBBA_JAN2021,B2,Presentiel,OUI,50.21434021,-71.46743774
QBBA_JAN2021,B2,Presentiel,OUI,50.21444321,-73.22716522
QBBA_JAN2021,B2,Presentiel,OUI,50.21535873,-70.94779205
QBBA_JAN2021,B2,Presentiel,OUI,50.21557236,-66.40342712
QBBA_JAN2021,B2,Presentiel,OUI,50.21594238,-73.24291229
QBBA_JAN2021,B2,Presentiel,OUI,50.2159462,-75.01435089
QBBA_JAN2021,B2,Presentiel,OUI,50.21631241,-71.02593994
QBBA_JAN2021,B2,Presentiel,OUI,50.21632004,-71.0307312
QBBA_JAN2021,B2,Presentiel,OUI,50.2166481,-73.2658844
QBBA_JAN2021,B2,Presentiel,OUI,50.21727371,-71.03943634
QBBA_JAN2021,B2,Presentiel,OUI,50.21728897,-70.95281982
QBBA_JAN2021,B2,Presentiel,OUI,50.21745682,-67.37281036
QBBA_JAN2021,B2,Presentiel,OUI,50.21757507,-74.02078247
QBBA_JAN2021,B2,Presentiel,OUI,50.21802139,-73.22459412
QBBA_JAN2021,B2,Presentiel,OUI,50.21803665,-66.26285553
QBBA_JAN2021,B2,Presentiel,OUI,50.2183609,-61.83480835
QBBA_JAN2021,B2,Presentiel,OUI,50.21848297,-74.10433197
QBBA_JAN2021,B2,Presentiel,OUI,50.21891403,-75.49888611
QBBA_JAN2021,B2,Presentiel,OUI,50.21911621,-66.25591278
QBBA_JAN2021,B2,Presentiel,OUI,50.21929932,-71.02907562
QBBA_JAN2021,B2,Presentiel,OUI,50.21947861,-66.40803528
QBBA_JAN2021,B2,Presentiel,OUI,50.21950531,-67.39071655
QBBA_JAN2021,B2,Presentiel,OUI,50.21951675,-71.03933716
QBBA_JAN2021,B2,Presentiel,OUI,50.21956253,-62.08104324
QBBA_JAN2021,B2,Presentiel,OUI,50.21971893,-67.38585663
QBBA_JAN2021,B2,Presentiel,OUI,50.21979141,-66.40092468
QBBA_JAN2021,B2,Presentiel,OUI,50.22003555,-74.02655029
QBBA_JAN2021,B2,Presentiel,OUI,50.22054291,-73.2609787
QBBA_JAN2021,B2,Presentiel,OUI,50.22116852,-73.22158813
QBBA_JAN2021,B2,Presentiel,OUI,50.22125626,-66.2203598
QBBA_JAN2021,B2,Presentiel,OUI,50.22132874,-67.38845062
QBBA_JAN2021,B2,Presentiel,OUI,50.22145844,-70.50318146
QBBA_JAN2021,B2,Presentiel,OUI,50.2215004,-73.23817444
QBBA_JAN2021,B2,Presentiel,OUI,50.22161484,-67.38387299
QBBA_JAN2021,B2,Presentiel,OUI,50.22190857,-66.37687683
QBBA_JAN2021,B2,Presentiel,OUI,50.22200775,-74.06095123
QBBA_JAN2021,B2,Presentiel,OUI,50.22205353,-66.57337952
QBBA_JAN2021,B2,Presentiel,OUI,50.22254181,-74.03399658
QBBA_JAN2021,B2,Presentiel,OUI,50.22256851,-71.48062134
QBBA_JAN2021,B2,Presentiel,OUI,50.22272491,-62.07597351
QBBA_JAN2021,B2,Presentiel,OUI,50.22281265,-73.25463104
QBBA_JAN2021,B2,Presentiel,OUI,50.22302246,-66.58320618
QBBA_JAN2021,B2,Presentiel,OUI,50.22335052,-71.02937317
QBBA_JAN2021,B2,Presentiel,OUI,50.22363663,-71.04033661
QBBA_JAN2021,B2,Presentiel,OUI,50.22397614,-75.02069092
QBBA_JAN2021,B2,Presentiel,OUI,50.22400284,-66.40748596
QBBA_JAN2021,B2,Presentiel,OUI,50.22408295,-75.49897003
QBBA_JAN2021,B2,Presentiel,OUI,50.22425461,-77.10007477
QBBA_JAN2021,B2,Presentiel,OUI,50.22442627,-67.37757874
QBBA_JAN2021,B2,Presentiel,OUI,50.22458267,-70.92152405
QBBA_JAN2021,B2,Presentiel,OUI,50.22464094,-61.86237176
QBBA_JAN2021,B2,Presentiel,OUI,50.22468948,-73.2195816
QBBA_JAN2021,B2,Presentiel,OUI,50.22472382,-67.38295746
QBBA_JAN2021,B2,Presentiel,OUI,50.22474289,-66.40040588
QBBA_JAN2021,B2,Presentiel,OUI,50.22476196,-74.04149628
QBBA_JAN2021,B2,Presentiel,OUI,50.22491837,-71.04403687
QBBA_JAN2021,B2,Presentiel,OUI,50.22505188,-73.26130676
QBBA_JAN2021,B2,Presentiel,OUI,50.2259903,-68.77922821
QBBA_JAN2021,B2,Presentiel,OUI,50.22615501,-61.87006063
QBBA_JAN2021,B2,Presentiel,OUI,50.22650909,-62.02976608
QBBA_JAN2021,B2,Presentiel,OUI,50.22660446,-70.50452423
QBBA_JAN2021,B2,Presentiel,OUI,50.22670746,-67.38661957
QBBA_JAN2021,B2,Presentiel,OUI,50.22684479,-75.02317047
QBBA_JAN2021,B2,Presentiel,OUI,50.22740555,-67.38327026
QBBA_JAN2021,B2,Presentiel,OUI,50.22742081,-68.75818634
QBBA_JAN2021,B2,Presentiel,OUI,50.22802353,-66.5556488
QBBA_JAN2021,B2,Presentiel,OUI,50.22827911,-75.50206757
QBBA_JAN2021,B2,Presentiel,OUI,50.22831726,-67.38135529
QBBA_JAN2021,B2,Presentiel,OUI,50.22850037,-71.04612732
QBBA_JAN2021,B2,Presentiel,OUI,50.22853088,-73.22077179
QBBA_JAN2021,B2,Presentiel,OUI,50.22858429,-62.11748886
QBBA_JAN2021,B2,Presentiel,OUI,50.22884369,-75.50918579
QBBA_JAN2021,B2,Presentiel,OUI,50.22907663,-62.03556042
QBBA_JAN2021,B2,Presentiel,OUI,50.22931812,-62.04192088
QBBA_JAN2021,B2,Presentiel,OUI,50.22957611,-63.30174637
